AQSID,Parameter_name,Site_code,Site_name,Status,Agency_ID,Agency_name,EPA_region,Latitude,Longitude,Elevation,GMT_offset,Country_code,MSA_code,MSA_name,State_code,State_name,County_code,County_name,Extra_fields,Monitoring_Site_ID
530710005,PM2.5,0005,Walla Walla-12th St,Active,WA1,Washington Department of Ecology,R10,46.0588,-118.3514,266.9,-8,US,47460,"Walla Walla, WA",53,WA,071,WALLA WALLA,|,53-071-0005
530270011,PM2.5,0011,Taholah-Quinault Tribe,Active,WA1,Washington Department of Ecology,R10,47.339802,-124.291801,13.7,-8,US,10140,"Aberdeen, WA",53,WA,027,GRAYS HARBOR,|,53-027-0011
410370001,PM2.5,0001,Lakeview - Center & M,Active,OR1,Oregon Dept. of Environmental Quality,R10,42.189215,-120.353969,1445.7,-8,US,NA,NA,41,OR,037,LAKE,|,41-037-0001
120850007,PM2.5,0007,Stuart,Active,FL1,Florida Dept. of Environmental Protection,R4,27.172459,-80.240692,0,-5,US,NA,NA,12,FL,085,MARTIN,|,12-085-0007
060190011,PM2.5,0011,Fresno - Garland,Active,CA8,California Air Resources Board,R9,36.78538,-119.77321,97,-8,US,NA,NA,06,CA,019,FRESNO,|,06-019-0011
240150003,PM2.5,0003,Fair Hill,Active,MD1,Maryland Department of the Environment,R3,39.701099,-75.860001,117.7,-5,US,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",24,MD,015,CECIL,|,24-015-0003
080310013,PM2.5,0013,Denver - NJH - 14th Ave. & Albion St.,Active,CO1,Colorado Department of Public Health and Environment,R8,39.7386,-104.9394,1629.3,-7,US,19740,"Denver-Aurora, CO",08,CO,031,DENVER,|,08-031-0013
840160410002,PM2.5,0002,Preston PM25 BAM,Active,ID1,Idaho Department of Environmental Quality,R10,42.082222,-111.864167,1439.9,-7,US,NA,NA,16,ID,041,FRANKLIN,|,16-041-0002
250130018,PM2.5,0018,SPRINGFIELDSP,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,42.120248,-72.58499,0,-5,US,NA,NA,25,MA,013,HAMPDEN,|,25-013-0018
840250250045,PM2.5,0045,BOSTON-Chinatown,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,42.349954,-71.059194,6.1,-5,US,NA,NA,25,MA,025,SUFFOLK,|,25-025-0045
261630093,PM2.5,0093,ELIZA HOWELL-NR,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.38599,-83.266319,0,-5,US,19820,"Detroit-Warren-Livonia, MI",26,MI,163,WAYNE,|,26-163-0093
840410570002,PM2.5,0002,Tillamook Jr High School,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.454722,-123.82,0,-8,US,NA,NA,41,OR,057,TILLAMOOK,|,41-057-0002
000102102,PM2.5,2102,Nanaimo Labieux Road,Active,BC1,British Columbia Ministry of Environment,CA,49.20083,-123.99389,122,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-2102
000100119,PM2.5,0119,Burnaby South,Active,BC2,Metro Vancouver,CA,49.21528,-122.98556,144.9,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-0119
840080050005,PM2.5,0005,Arapahoe Community College,Active,CO1,Colorado Department of Public Health and Environment,R8,39.60439,-105.01952,0,-7,US,19740,"Denver-Aurora, CO",08,CO,005,ARAPAHOE,|,08-005-0005
120112003,PM2.5,2003,POMPANO_BEACH,Active,FL2,Broward County Natural Resources Division,R4,26.2906,-80.0969,0,-5,US,33100,"Miami-Fort Lauderdale-Miami Beach, FL",12,FL,011,BROWARD,|,12-011-2003
260810020,PM2.5,0020,GRAND RAPIDS,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.984699,-85.671097,0,-5,US,24340,"Grand Rapids-Wyoming, MI",26,MI,081,KENT,|,26-081-0020
124000080502,PM2.5,0502,Estevan,Active,SK1,Saskatchewan Environment,CA,49.132333,-102.985056,0,-6,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0502
280110002,PM2.5,0002,CLEVELAND,Active,MS1,Mississippi DEQ,R4,33.750833,-90.734167,40,-6,US,NA,NA,28,MS,011,BOLIVAR,|,28-011-0002
420030008,PM2.5,0008,Lawrenceville,Active,PA3,Allegheny County,R3,40.4656,-79.9611,274.5,-5,US,38300,"Pittsburgh, PA",42,PA,003,ALLEGHENY,|,42-003-0008
530272002,PM2.5,2002,Aberdeen-Division St,Active,WA1,Washington Department of Ecology,R10,46.9772,-123.8317,0.3,-8,US,10140,"Aberdeen, WA",53,WA,027,GRAYS HARBOR,|,53-027-2002
530010003,PM2.5,0003,Ritzville-Alder St ,Active,WA1,Washington Department of Ecology,R10,47.127998,-118.381897,550.2,-8,US,NA,NA,53,WA,001,ADAMS,|,53-001-0003
370350004,PM2.5,0004,HICKORY,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,35.728889,-81.365556,640.2,-5,US,25860,"Hickory-Lenoir-Morganton, NC",37,NC,035,CATAWBA,|,37-035-0004
000054401,PM2.5,4401,Saint-Anicet,Active,QC1,Canada-Quebec1,CA,45.1167,-74.2833,49.4,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-4401
410432003,PM2.5,2003,Lyons,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.778743,-122.617048,0,-8,US,NA,NA,41,OR,043,LINN,|,41-043-2003
000101101,PM2.5,1101,Chilliwack,Active,BC2,Metro Vancouver,CA,49.15611,-121.94056,15.3,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-1101
420450109,PM2.5,0109,Marcus Hook,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,39.818715,-75.413973,7,-5,US,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,PA,045,DELAWARE,|,42-045-0109
481410055,PM2.5,0055,Ascarate Park Southeast C37,Active,TX1,Texas Commission on Environmental Quality,R6,31.7467,-106.402802,1122.4,-7,US,21340,"El Paso, TX",48,TX,141,EL PASO,|,48-141-0055
350010029,PM2.5,0029,South Valley,Active,NM2,Albuquerque Environmental Health Department,R6,35.0186,-106.651901,1508.8,-7,US,10740,"Albuquerque, NM",35,NM,001,BERNALILLO,|,35-001-0029
131270006,PM2.5,0006,Brunswick,Active,GA1,Georgia Department of Natural Resources,R4,31.1694,-81.4964,0,-5,US,15260,"Brunswick, GA",13,GA,127,GLYNN,|,13-127-0006
840060472510,PM2.5,2510,Merced-M St,Active,CA6,San Joaquin Valley Unified APCD,R9,37.30833,-120.480361,0,-8,US,32900,"Merced, CA",06,CA,047,MERCED,|,06-047-2510
480612004,PM2.5,2004,Isla Blanca C323/C667,Active,TX1,Texas Commission on Environmental Quality,R6,26.0733,-97.1667,3.1,-6,US,NA,NA,48,TX,061,CAMERON,|,48-061-2004
481391044,PM2.5,1044,Italy C1044,Active,TX1,Texas Commission on Environmental Quality,R6,32.1772,-96.8711,164.7,-6,US,19100,"Dallas-Fort Worth-Arlington, TX",48,TX,139,ELLIS,|,48-139-1044
060631010,PM2.5,1010,Portola,Active,NOS,Northern Sierra AQMD,R9,39.8134,-120.4707,0,-8,US,NA,NA,06,CA,063,PLUMAS,|,06-063-1010
290390001,PM2.5,0001,El Do Springs,Active,MO1,Missouri Department of Natural Resources,R7,37.70097,-94.03474,294.3,-6,US,NA,NA,29,MO,039,CEDAR,|,29-039-0001
010731010,PM2.5,1010,LEEDS,Active,AL2,Jefferson County Department of Health,R4,33.5453,-86.5492,0,-6,US,13820,"Birmingham-Hoover, AL",01,AL,073,JEFFERSON,|,01-073-1010
340410007,PM2.5,0007,Columbia,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.924606,-75.067825,146.1,-5,US,NA,NA,34,NJ,041,WARREN,|,34-041-0007
840340310005,PM2.5,0005,Paterson,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.918381,-74.168092,34.2,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34,NJ,031,PASSAIC,|,34-031-0005
530450007,PM2.5,0007,Shelton-W Franklin,Active,WA1,Washington Department of Ecology,R10,47.213551,-123.100807,7,-8,US,43220,"Shelton, WA",53,WA,045,MASON,|,53-045-0007
124000056001,PM2.5,6001,Radisson,Active,QC1,Canada-Quebec1,CA,53.69218,-77.74102,0,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-6001
401430174,PM2.5,0174,Glenpool,Active,OK1,Oklahoma Department of Environmental Quality,R6,35.9525,-96.0033,0,-6,US,46140,"Tulsa, OK",40,OK,143,TULSA,|,40-143-0174
160650002,PM2.5,0002,Rexburg PM25,Active,ID1,Idaho Department of Environmental Quality,R10,43.809486,-111.800475,0,-7,US,NA,NA,16,ID,065,MADISON,|,16-065-0002
390350045,PM2.5,0045,Cleveland Fire St13,Active,OH1,Ohio EPA-DAPC,R5,41.471782,-81.656792,0,-5,US,NA,NA,39,OH,035,CUYAHOGA,|,39-035-0045
420710012,PM2.5,0012,Lancaster DW,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.0439,-76.1125,116.5,-5,US,29540,"Lancaster, PA",42,PA,071,LANCASTER,|,42-071-0012
80011G014,PM2.5,G014,Estaci¢n San Luis de la Paz,Active,IEG,Secretar°a de Medio Ambiente y Ordenamiento Territorial,MX,21.298874,-100.51557,613.1,-6,MX,NA,NA,80,MX,011,GUANAJUATO,|,80-011-G014
840300010003,PM2.5,0003,Dillon,Active,MT1,Montana DEQ,R8,45.206448,-112.642518,0,-7,US,NA,NA,30,MT,001,BEAVERHEAD,|,30-001-0003
840060831009,PM2.5,1009,Santa Maria,Active,CA9,Santa Barbara County Air Pollution Control District,R9,34.890667,-120.432844,100,-8,US,42060,"Santa Barbara-Santa Maria, CA",06,CA,083,SANTA BARBARA,|,06-083-1009
000060410,PM2.5,0410,Toronto East,Active,ON1,Ontario Ministry of the Environment,CA,43.747917,-79.274056,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-0410
124000060430,PM2.5,0430,Toronto West,Active,ON1,Ontario Ministry of the Environment,CA,43.709444,-79.5435,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0430
060292009,PM2.5,2009,Lebec,Active,CA6,San Joaquin Valley Unified APCD,R9,34.8416,-118.8647,0,-8,US,NA,NA,06,CA,029,KERN,|,06-029-2009
480291069,PM2.5,1069,San Antonio IH35 C1069,Active,TX1,Texas Commission on Environmental Quality,R6,29.5294,-98.39139,237.9,-6,US,41700,"San Antonio, TX",48,TX,029,BEXAR,|,48-029-1069
SH1010001,PM2.5,0001,Shanghai,Active,SH1,U.S. Department of State China - Shanghai,DSCH,31.210683,121.448226,0,8,CH,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
380530002,PM2.5,0002,TRNP-NU,Active,ND1,North Dakota Department of Environmental Quality,R8,47.6011,-103.2642,0,-6,US,NA,NA,38,ND,053,MC KENZIE,|,38-053-0002
180970078,PM2.5,0078,Indpls-Washington Park,Active,IN4,Indiana Dept. of Environmental Management,R5,39.810833,-86.114444,0,-5,US,26900,"Indianapolis, IN",18,IN,097,MARION,|,18-097-0078
290210005,PM2.5,0005,St. Joseph,Active,MO1,Missouri Department of Natural Resources,R7,39.741667,-94.858333,257.7,-6,US,41140,"St. Joseph, MO-KS",29,MO,021,BUCHANAN,|,29-021-0005
340070002,PM2.5,0002,Camden Spruce St,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,39.934446,-75.125291,1.2,-5,US,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,NJ,007,CAMDEN,|,34-007-0002
840170310119,PM2.5,0119,Kingery Near-road #1,Active,IL1,Illinois EPA,R5,41.578603,-87.557392,0,-6,US,16980,"Chicago-Naperville-Joliet, IL-IN-WI",17,IL,031,COOK,|,17-031-0119
120090007,PM2.5,0007,Melbourne,Active,FL1,Florida Dept. of Environmental Protection,R4,28.0542,-80.6283,0,-5,US,37340,"Palm Bay-Melbourne-Titusville, FL",12,FL,009,BREVARD,|,12-009-0007
400430860,PM2.5,0860,Seiling,Active,OK1,Oklahoma Department of Environmental Quality,R6,36.1589,-98.9353,0,-6,US,NA,NA,40,OK,043,DEWEY,|,40-043-0860
480290676,PM2.5,0676,San Antonio Palo Alto C676,Active,TX1,Texas Commission on Environmental Quality,R6,29.332803,-98.551396,196.7,-6,US,41700,"San Antonio, TX",48,TX,029,BEXAR,|,48-029-0676
484391053,PM2.5,1053,Fort Worth CA Parkway N C1053,Active,TX1,Texas Commission on Environmental Quality,R6,32.664739,-97.337983,213.5,-6,US,19100,"Dallas-Fort Worth-Arlington, TX",48,TX,439,TARRANT,|,48-439-1053
020200018,PM2.5,0018,Garden,Active,AK1,State of Alaska DEC,R10,61.205861,-149.8246,38.7,-9,US,11260,"Anchorage, AK",02,AK,020,ANCHORAGE,|,02-020-0018
840410352040,PM2.5,2040,Chiloquin,Active,OR1,Oregon Dept. of Environmental Quality,R10,42.541077,-121.921636,0,-8,US,NA,NA,41,OR,035,KLAMATH,|,41-035-2040
410050004,PM2.5,0004,Portland - Spangler Road,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.25928,-122.588151,173.2,-8,US,38900,"Portland-Vancouver-Beaverton, OR-WA",41,OR,005,CLACKAMAS,|,41-005-0004
060090001,PM2.5,0001,San Andreas,Active,CA8,California Air Resources Board,R9,38.20185,-120.680277,300.1,-8,US,NA,NA,06,CA,009,CALAVERAS,|,06-009-0001
060290014,PM2.5,0014,Bakersfield - California Ave,Active,CA8,California Air Resources Board,R9,35.356615,-119.062613,0,-8,US,12540,"Bakersfield, CA",06,CA,029,KERN,|,06-029-0014
300490004,PM2.5,0004,NCORE,Active,MT1,Montana DEQ,R8,46.8505,-111.987164,0,-7,US,NA,NA,30,MT,049,LEWIS AND CLARK,|,30-049-0004
060450006,PM2.5,0006,Ukiah Library,Active,MEN,Mendocino County AQMD,R9,39.150478,-123.206528,189.1,-8,US,NA,NA,06,CA,045,MENDOCINO,|,06-045-0006
720330004,PM2.5,0004,Cata§o 40,Active,PR1,Puerto Rico Environmental Quality Board,R2,18.428388,-66.141657,0,-4,US,41980,"San Juan-Caguas-Guaynabo, PR",72,PR,033,CATANO,|,72-033-0004
800090154,PM2.5,0154,Hospital General de MÇxico,Active,MXC,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,19.4116,-99.1522,2235.3,-6,MX,NA,NA,80,MX,009,DISTRITO FEDERAL,|,80-009-0154
460330132,PM2.5,0132,WIND CAVE,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,43.557613,-103.483658,1290.2,-7,US,NA,NA,46,SD,033,CUSTER,|,46-033-0132
840180190010,PM2.5,0010,Jeffersonville - Bates-Bowyer Av,Active,IN4,Indiana Dept. of Environmental Management,R5,38.288191,-85.741337,140,-5,US,NA,NA,18,IN,019,CLARK,|,18-019-0010
120570113,PM2.5,0113,MUNRO STREET,Active,FL4,Hillsborough County - Tampa ,R4,27.955133,-82.469532,0,-5,US,45300,"Tampa-St. Petersburg-Clearwater, FL",12,FL,057,HILLSBOROUGH,|,12-057-0113
010731005,PM2.5,1005,MCADORY,Active,AL2,Jefferson County Department of Health,R4,33.3311,-87.0036,0,-6,US,13820,"Birmingham-Hoover, AL",01,AL,073,JEFFERSON,|,01-073-1005
840TT5950010,PM2.5,0010,Salton Sea Beach,Active,TOR,Torres Martinez Desert Cahuilla Indians,R9,33.37911,-116.016056,0,-8,US,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0010
050350005,PM2.5,0005,MARION,Active,AR1,Arkansas Department of Environmental Quality,R6,35.197156,-90.193178,0,-6,US,32820,"Memphis, TN-MS-AR",05,AR,035,CRITTENDEN,|,05-035-0005
371190045,PM2.5,0045,Remount,Active,NC2,Mecklenburg County Air Quality,R4,35.213171,-80.874084,0,-5,US,16740,"Charlotte-Gastonia-Concord, NC-SC",37,NC,119,MECKLENBURG,|,37-119-0045
371190041,PM2.5,0041,Garinger,Active,NC2,Mecklenburg County Air Quality,R4,35.2411,-80.7831,0,-5,US,16740,"Charlotte-Gastonia-Concord, NC-SC",37,NC,119,MECKLENBURG,|,37-119-0041
460110003,PM2.5,0003,Research Farm,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,44.348604,-96.807299,0,-6,US,NA,NA,46,SD,011,BROOKINGS,|,46-011-0003
682RIY010001,PM2.5,0001,Riyadh,Active,RIY,U.S. Department of State Saudi Arabia - Riyadh,DSSA,24.68122,46.62074,0,3,SA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
482030002,PM2.5,0002,Karnack C85,Active,TX1,Texas Commission on Environmental Quality,R6,32.6706,-94.1681,0,-6,US,32220,"Marshall, TX",48,TX,203,HARRISON,|,48-203-0002
840130210007,PM2.5,0007,Macon Allied,Active,GA1,Georgia Department of Natural Resources,R4,32.77729,-83.6412,0,-5,US,NA,NA,13,GA,021,BIBB,|,13-021-0007
040132001,PM2.5,2001,Glendale Community College,Active,AZ2,Maricopa County Air Quality Department,R9,33.5694,-112.1915,350.4,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,013,MARICOPA,|,04-013-2001
060990006,PM2.5,0006,Turlock - S. Minaret Street,Active,CA6,San Joaquin Valley Unified APCD,R9,37.4883,-120.8358,0,-8,US,33700,"Modesto, CA",06,CA,099,STANISLAUS,|,06-099-0006
300630038,PM2.5,0038,Seeley Elementary School,Active,MT1,Montana DEQ,R8,47.17563,-113.476182,0,-7,US,NA,NA,30,MT,063,MISSOULA,|,30-063-0038
482011034,PM2.5,1034,Houston East C1,Active,TX1,Texas Commission on Environmental Quality,R6,29.7681,-95.2206,6.1,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,201,HARRIS,|,48-201-1034
840560290001,PM2.5,0001,Cody SLAMS,Active,WY1,Wyoming Department of Environmental Quality,R8,44.524642,-109.068507,1524.1,-7,US,NA,NA,56,WY,029,PARK,|,56-029-0001
461030020,PM2.5,0020,Credit Union,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,44.087397,-103.273777,0,-7,US,39660,"Rapid City, SD",46,SD,103,PENNINGTON,|,46-103-0020
060890007,PM2.5,0007,Anderson,Active,SHA,Shasta County Air Quality Management District,R9,40.4531,-122.2978,137.3,-8,US,39820,"Redding, CA",06,CA,089,SHASTA,|,06-089-0007
KM1010002,PM2.5,0002,Phora Durbar Kathmandu,Active,KM1,U.S. Department of State Nepal - Kathmandu,DSNP,27.712464,85.315703,0,5.75,NP,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0002
840180430008,PM2.5,0008,New Albany - 4H Road,Active,IN4,Indiana Dept. of Environmental Management,R5,38.3178,-85.8333,0,-5,US,31140,"Louisville, KY-IN",18,IN,043,FLOYD,|,18-043-0008
124CC0090809,PM2.5,0809,Conklin East,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,55.632331,-111.078872,0,-7,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0809
060798002,PM2.5,8002,Atascadero,Active,SLO,San Luis Obispo County APCD,R9,35.494556,-120.666203,260.2,-8,US,42020,"San Luis Obispo-Paso Robles, CA",06,CA,079,SAN LUIS OBISPO,|,06-079-8002
266GAB010001,PM2.5,0001,Libreville,Active,GAB,U.S. Department of State Gabon - Libreville,DSGB,0.3902,9.44436,0,1,GB,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
104MMR010001,PM2.5,0001,Rangoon,Active,MMR,U.S. Department of State Burma - Rangoon,DSBM,16.8256,96.1445,0,6.5,BM,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
840060199998,PM2.5,9998,Trimmer,Active,FS1,Forest Service,USEPA,36.90575,-119.2954,0,-8,US,NA,NA,06,CA,019,FRESNO,|,06-019-9998
TPCD0054T,PM2.5,054T,National Housing Authority Dindaeng,Active,TPCD,Thailand Pollution Control Department,NA,13.762517,100.5502,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-054T
CC0090218,PM2.5,0218,Calgary East,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,51.0094,-114.0253,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-0218
CC0090606,PM2.5,0606,Bruderheim,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,53.800117,-112.927795,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-0606
320GT1010001,PM2.5,0001,Guatemala City,Active,GT1,U.S. Department of State Guatemala - Guatemala City,DSGT,14.989397,-90.522408,0,-6,GT,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
211950002,PM2.5,0002,PIKE2001,Active,KY1,Kentucky DEP,R4,37.4828,-82.5353,0,-5,US,NA,NA,21,KY,195,PIKE,|,21-195-0002
840211451027,PM2.5,1027,Paducah Transit,Active,KY1,Kentucky DEP,R4,37.08725,-88.60802,0,-5,US,NA,NA,21,KY,145,MC CRACKEN,|,21-145-1027
320031019,PM2.5,1019,Jean,Active,NV1,Clark County Department of Environment and Sustainability ,R9,35.785665,-115.357087,925.1,-8,US,29820,"Las Vegas-Paradise, NV",32,NV,003,CLARK,|,32-003-1019
080970008,PM2.5,0008,Yellow Brick Building,Active,CO1,Colorado Department of Public Health and Environment,R8,39.192966,-106.823183,2409.8,-7,US,NA,NA,08,CO,097,PITKIN,|,08-097-0008
060254004,PM2.5,4004,Niland - English Road,Active,CA0,Imperial County Air Pollution Control District,R9,33.2136,-115.5444,0,-8,US,20940,"El Centro, CA",06,CA,025,IMPERIAL,|,06-025-4004
290990019,PM2.5,0019,Arnold West,Active,MO1,Missouri Department of Natural Resources,R7,38.448581,-90.398436,194,-6,US,41180,"St. Louis, MO-IL",29,MO,099,JEFFERSON,|,29-099-0019
170830117,PM2.5,0117,JERSEYVL,Active,IL1,Illinois EPA,R5,39.101439,-90.344494,0,-6,US,NA,NA,17,IL,083,JERSEY,|,17-083-0117
120590004,PM2.5,0004,Bonifay,Active,FL1,Florida Dept. of Environmental Protection,R4,30.8475,-85.6044,0,-6,US,NA,NA,12,FL,059,HOLMES,|,12-059-0004
060530002,PM2.5,0002,Carmel Valley AMS,Active,MON,Monterey Bay Unified APCD,R9,36.48187,-121.73333,200.1,-8,US,41500,"Salinas, CA",06,CA,053,MONTEREY,|,06-053-0002
484910690,PM2.5,0690,Lake Georgetown C690,Active,CAP,Capital Area Council of Governments,R6,30.666508,-97.734592,258.6,-6,US,12420,"Austin-Round Rock, TX",48,TX,491,WILLIAMSON,|,48-491-0690
530611007,PM2.5,1007,Marysville-7th Ave,Active,WA1,Washington Department of Ecology,R10,48.054315,-122.171529,11,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,061,SNOHOMISH,|,53-061-1007
220511001,PM2.5,1001,Kenner,Active,LA1,Louisiana Department of Environmental Quality,R6,30.0411,-90.2728,0,-6,US,35380,"New Orleans-Metairie-Kenner, LA",22,LA,051,JEFFERSON,|,22-051-1001
060371201,PM2.5,1201,Reseda,Active,CA3,South Coast AQMD,R9,34.1992,-118.5331,70.8,-8,US,31100,"Los Angeles-Long Beach-Santa Ana, CA",06,CA,037,LOS ANGELES,|,06-037-1201
060890004,PM2.5,0004,Redding,Active,SHA,Shasta County Air Quality Management District,R9,40.5497,-122.3792,152.5,-8,US,39820,"Redding, CA",06,CA,089,SHASTA,|,06-089-0004
PI1010001,PM2.5,0001,Pristina,Active,PI1,U.S. Department of State Kosovo - Pristina,DSKV,42.655959,21.139953,0,1,KV,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
CC0094401,PM2.5,4401,St. Lina,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,54.216473,-111.50264,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-4401
490530130,PM2.5,0130,Zion NP,Active,NPS,National Park Service,USEPA,37.1983,-113.1506,0,-7,US,41100,"St. George, UT",49,UT,053,WASHINGTON,|,49-053-0130
MNA010001,PM2.5,0001,Manama,Active,MNA,U.S. Department of State Bahrain - Manama,DSBA,26.204697,50.570833,0,3,BA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
120571065,PM2.5,1065,GANDY,Active,FL4,Hillsborough County - Tampa ,R4,27.8928,-82.5383,3.1,-5,US,45300,"Tampa-St. Petersburg-Clearwater, FL",12,FL,057,HILLSBOROUGH,|,12-057-1065
261630100,PM2.5,0100,MILITARY PARK,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.312078,-83.103469,0,-5,US,19820,"Detroit-Warren-Livonia, MI",26,MI,163,WAYNE,|,26-163-0100
270213410,PM2.5,3410,Leech Lake Nation: Cass Lake,Active,MN1,Minnesota Pollution Control Agency,R5,47.38443,-94.60166,0,-6,US,NA,NA,27,MN,021,CASS,|,27-021-3410
840471252001,PM2.5,2001,Clarksville,Active,TN1,Tennessee Air Pollution Control Div.,R4,36.611411,-87.384666,0,-6,US,17300,"Clarksville, TN-KY",47,TN,125,MONTGOMERY,|,47-125-2001
120310100,PM2.5,0100,Mayo Clinic,Active,FL3,City of Jacksonville - Environmental Quality Division,R4,30.2603,-81.4533,0,-5,US,27260,"Jacksonville, FL",12,FL,031,DUVAL,|,12-031-0100
220730004,PM2.5,0004,Monroe,Active,LA1,Louisiana Department of Environmental Quality,R6,32.509701,-92.046097,0,-6,US,33740,"Monroe, LA",22,LA,073,OUACHITA,|,22-073-0004
250051004,PM2.5,1004,Fall River,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,41.6833,-71.169701,0,-5,US,39300,"Providence-New Bedford-Fall River, RI-MA",25,MA,005,BRISTOL,|,25-005-1004
840191535885,PM2.5,5885,PUBLIC WORKS,Active,IA2,Polk Co. Air Quality Division,R7,41.667032,-93.599221,0,-6,US,NA,NA,19,IA,153,POLK,|,19-153-5885
400JOR010001,PM2.5,0001,Amman,Active,JOR,U.S. Department of State Jordan - Amman,DSJO,31.945021,35.880501,0,2,JO,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
060131004,PM2.5,1004,San Pablo - Rumrill,Active,CA2,San Francisco Bay Area AQMD,R9,37.9604,-122.3571,19.8,-8,US,41860,"San Francisco-Oakland-Fremont, CA",06,CA,013,CONTRA COSTA,|,06-013-1004
530670013,PM2.5,0013,Lacey-College St,Active,WA1,Washington Department of Ecology,R10,47.029301,-122.821503,65,-8,US,36500,"Olympia, WA",53,WA,067,THURSTON,|,53-067-0013
221030002,PM2.5,0002,Madisonville,Active,LA1,Louisiana Department of Environmental Quality,R6,30.4293,-90.199700000000007,5.2,-6,US,35380,"New Orleans-Metairie-Kenner, LA",22,LA,103,ST. TAMMANY,|,22-103-0002
390610048,PM2.5,0048,Cincinnati Near Road,Active,OH1,Ohio EPA-DAPC,R5,39.146025,-84.538375,0,-5,US,17140,"Cincinnati-Middletown, OH-KY-IN",39,OH,061,HAMILTON,|,39-061-0048
390490038,PM2.5,0038,Smoky Row Near Road,Active,OH1,Ohio EPA-DAPC,R5,40.11109,-83.065376,0,-5,US,18140,"Columbus, OH",39,OH,049,FRANKLIN,|,39-049-0038
